address,spamcount,txcount
0xFD1A14Edb089a98AB9742AE97B4AAA84aDeedB55,0,1
0xC96123F31E42769763FB92546F6d676b28Bd91c0,0,1
0x91B766FA8b15F9C5C618d33aE3a1D019f3773681,0,1
0x2501a14A4dEAc3361141a93afBB783efDea17755,0,1
0xd346af09DBb9f835b39f6E48C4bD4d72EE83F3B8,0,1
0x3Fc3E6514fD4925f55fB3Ae17bbfbca2eb126608,0,1
0xa95f29adA3e637360ddD7e5b917Be5C271072438,0,2
0xaD76F5293947D842fe5410D84A7b8514a77032AA,0,1
0x55eF2CDD4c4667a64Bb39B9B05F16C7F1e6d75cD,0,1
0x122a9eD8976e83CEA2c5399c172db1001357A391,0,1
0x092Aab262D96769Ea5ea8A915abE28e2E997A579,0,3
0x70278f5317c67d235197b5537115875Da71C1AFE,0,1
0x11a38F6582C5FDFF32cA0fec657f8B55Fb1781a3,0,1
0x3ceBec6Fbc48aa3C5A5D3E128b54b34b467AE05e,0,1
0x0Be9Ee57F82c8F4166aD16Cd3A3BA618DaE0aD39,0,1
0x38bE61D17a6224547A6FF97dbD2F909b6A342E54,0,1
0x2b1aADcF1BF5ACbae91D37A042ECbE1C48278988,0,2
0x16B59dB66c4462045DD2f5cE5C717851dfe4538b,0,1
0x18B7517cf34a3277f3DB3381c3B2679Cc3dc1116,0,1
0xded3b2977E379A6d4Ef3d4DbcAB40480da4CCCAC,0,2
0x225385312139F03A7ca92466924DB7244B564630,0,4
0xE89F42919a38dECFAF305EE82206706d8756d4B1,0,1
0x76F112313369bBf98d3cF990d28056f05AbD7986,0,1
0xd5F53f85F64C198D73071f3f00b969A5E1D40ae7,0,1
0x6e7D5fD6fc1433FE46E25Fe89318a6DE8d5B6a3c,0,2
0x48D0334D3381096b1BEbC2fFCD9a358e70c021A8,0,1
0x4bFD92323BAF75E163de804da84060672c33cdF2,0,1
0xba7E705F369Cbfd8FAFFfBfBB0BCD6F525e1bB78,0,2
0x6d3eec0bbADCb98A7E01FfBDAEbaDF27628d29Ea,0,1
0xE898563cAf3b8ed945bd23e9F1A5EcA1f395180e,0,1
0x84A611B71254F5fCCb1E5a619aD723CAD8a03638,0,8
0xB83b6BcD5856613e811523c951Bad0D39Cb92e9b,0,1
0xBB05D7B2578C5A76d97738412E717EE76c5EF159,0,1
0x628d48d7fa381F48cEA3f06d94B3B8E867D8e029,0,1
0xadFaf021A68bD09eb9d81907439bb1d1C1cfaBF5,0,1
0xb9F77e8FE9AEf5df3A4C3c465B9D88423e41F41a,0,6
0x1A8ed0D3Ad42c9019CC141aAce7e5Fb6E576B917,0,1
0x0C21F650d8e1B0Fbd276a2403B74C7F211212C04,0,1
0x6eCe61d29b90642941C41240da924690da145696,0,1
0x787eea2e46fb8Cd84f75c129B0A4E69FF89F7852,0,1
0x53B3c0D155a93C3556e84B95D5C71ECa0732ba58,0,1
0x879e5FB746033aAdaa527AD5d5e0b41Eb1555CCE,0,1
0xf2559dD6a128b4375F9F15159aA31238eCfF9F16,0,1
0xED8fcfC4cdCa17dbae467Abe2Cf651268774d328,0,1
0x69E2F5189bf6860F4c26914819c0d20b13364F8A,0,1
0x7c20b4cAc6390F2AEF9044B8C96bB738D12Cd1ba,0,1
0x57B7bf6f792a6181Ec5aFB88cE7bcE330a9d1b67,0,1
0x1C99A4961718D6f3B91D0f81B6051D230B064098,0,1
0x0f831a90fD7Cd559404b77D4B42Aa3ef4cc28a63,0,1
0xa2918EEe997610c3d1eFe9Cc84478Eb551A8491f,0,1
0x029BF44E693CB7a962cf2E3a6acF45EAe2F3B9bE,0,2
0xc3bC0Ed6a843a7fa80dfAF1bC29A306dC49F6069,0,1
0xb8Cf914bd38F2884D934cdC2DF4edA57e1D9808D,0,1
0x5ae9aa27c2296E8C5Dd77540845F0547465855Fb,0,1
0x360537542135943E8Fc1562199AEA6d0017F104B,0,1
0xDf0A744950a2d8479D49314879B26FA14E3DDf92,0,1
0xCe36797F73C7f76CeACE72B22bB44c72fBFac38e,0,1
0x250ABd1D4EBC8e70a4981677D5525f827660bDE4,0,8
0xf89d7b9c864f589bbF53a82105107622B35EaA40,0,1
0x21148F81D302442c34D39cB65B82f5e7138F9bE6,0,9
0xF57b78fCd4711ab21bC4e156fF354BBF9cD76C4f,0,1
0x989Ff93c5Da0DFB177A3386F44F257b626EE7298,0,2
0x56656e6E9133f33Bd0AFef2748b6Ad57872634D1,0,1
0x888889BaEF24B535Cf1CdA9391E5758e97E1C98D,0,2
0x57ED44cFDFBe0fc9c0188Bb843ea40B43392c7A7,0,1
0x888889A2B8F5F0Bc65fe882bf68F55b43eb6b8EE,0,2
0x333daE183a3934da9Fb6fC373639af32bDb13793,0,1
0x58a565dC9922E00e0659Eaaa9f217eb1984Def1e,0,1
0x0307ce721798Df86cfC544Fd5D73028dCbaa29Ca,0,2
0x73768Cbe0beE6EDb869e0F41B6C90bfF4ccE8812,0,1
0xBd0CEc1043F4982bc8887aA776407F7b482A875F,0,1
0x5275f2E268E8f5298658fBe3392a86F467EbFD58,0,1
0x4F5740CFc1088E04d28D4A4f75E66761C203D360,0,1
0xa166BAf5A13fefa057379229af481968d0BD7A31,0,1
0xd97D7F8A875d4a4ebD54564D49B3ca8A61089e0b,0,1
0x30d881eC91da7921D4868355604961A95F0DbdBA,0,1
0xA154d8185BF45F7e9D8EfCdEc727ff9421e5971c,0,1
0x57eb92A5920D7246d502d8507d83C3dc245C1916,0,1
0xE5aCd28DB9d77661b279c47e8D255e5A29568ad6,0,1
0xA37430F0332ab0092b742288EFe7dee615D171Fb,0,1
0x1389528059d6F0A4b2fd562E9573779a8aB632c1,0,1
0x0eF3a2821bE1Ab1cc9c78FB3cB7Da2cfEE80C30D,0,1
0x1c85446879518Af85347F815Ebc06c385e018E29,0,1
0x4A53294d76268CB8a5D84DE28463C48a4e6ef5B4,0,1
0x0dbD278198058ff0D3b696cB218968c4C751060c,0,1
0x58A00f572cfadD591A02Ef978E8E85FdD58d19D5,0,1
0x7b031F4Da991B412734B46877486088a385C2912,0,1
0x50f840C6Faebc0389eb770fD4d5d87EcfdA957f5,0,1
0x3E8e9bf14Cf830c339d80ec2b5700a7c5378e29f,0,1
0xCaD0982488b46a70514c4145516123aa756c42c5,0,1
0xF5087F413fcd3E10D977684e90752FceE2de8357,0,1
0x2fC43F830170a8CB20B68640048C0FB0819f5107,0,1
0x1381d788ed785538CbCaa987f54379D4D0d697Da,0,1
0x7C43d8c35603C359c0c74e8BeFb7A22189b82Dc0,0,3
0xEf1b15a5165E6242a2526e9c08fb4c78e3e2C447,0,1
0x8bC5E6d604dC1ccbED39e3BF8c242bbd536F4194,0,1
0x03d50701c3cC10F67831eb8685CA9cde8d245562,0,2
0x57ea980cFEFD3B6513dA26f6DD1C73ac2BD8946E,0,1
0xB933aD0949273d3316d103ff50CDe998ed6e35A8,0,2
0x88888846B627c2405c4b8963e45d731b7CDDA406,0,2
0x8A8C076Ad2e974B12223Fa5A09F62275CFa0C2c0,0,1
0x880524B36C6E430240725855B3c75041388eA794,0,1
0x47e81D93CF9C601d527cEb93F95cbB3A0f99159C,0,1
0xfd16b5dAf40b1D0A456cc897fdB5B79e60444750,0,1
0xD1FecCF6881970105dfb2b654054174007f0e07E,0,8
0x18a96e4D4cee32bA22D99d0439a5967912C958e5,0,1
0x72F4Cc937a5883E8C3c7c94661c7059eF659A4b9,0,1
0x72D78F39E60394212Fd39B7f32A22c871F0CA994,0,1
0xe0Ed2A6CAd84df5191Fe337e7Dc9685d03bA3eD0,0,10
0xD371dC5EF780D3A5E2800294E0309B76F238919d,0,1
0x3Dd12EB5aE0F1A106fB358C8B99830ab5690a7a2,0,12
0xf26Da989b31Dd0031FAD0A299B30188825231979,0,1
0x777Ad55EFc465052d6A4AB7bc75B6A15175bB399,0,8
0x5817767b5Bc1Ae16ceEaAa5d92cAB6C881Df5f60,0,1
0xa1ab1c841898Fe94900d00d9312ba954e4F81501,0,6
0xF780931Ba88899656921b0D81Af6949f222CbCD2,0,1
0x7ba865F70E32C9f46f67E33FE06139c8C31a2fAd,0,10
0x4B985d464DE75FCd5f54441CBA2d58eD6693F839,0,1
0x983D0e1d23D3109D15e833fB800A51ba154DEfD3,0,11
0x75DBeAC0A8Eba0C19Bf6B5340B369FFEd77C6902,0,1
0xE6c27255Fbb9d3a9718Fb5E2DC313Cd6EbA10b78,0,10
0x2256366FEd91A19aF32bACd4143724303CD80182,0,1
0x8eD47843e5030b6F06e6F204Fcf2725378BB837a,0,14
0x9bE770C818995ab3D2564a8803fe6c370a89f19d,0,1
0x7BF377f69Da0E46Da1502D5F2bcf9fB00c3B610b,0,3
0xf320497B3B01Ae765a774c95De0C1E655E6b3AD1,0,1
0xd0A8Cb58efcee1CAeE48F3c357074862cA8210dc,0,15
0x02A80A82721389f550575E2EeA3161b17b762154,0,4
0x7537cB7b7E8083ff8E68cb5c0cA18553Ab54946f,0,8
0x5167384452151641C7D618B1801d980191d0e0f7,0,1
0x4524714a135AA84D5a2452B114d2D393E1EE982f,0,1
0x4eb10F97D8D25212E9eeD4F8716017d7dC97c8e1,0,1
0x4FE7e44DAe4bE3d8eAA53a3B368f407DF9cC796B,0,1
0x47128C5884E20b884545Eb3c3797660d0081a059,0,1
0x852271883ed42CC3F9D9559b05aB4784Fc768E93,0,1
0x06dD92eD1Fa1B6C10aBfA7BB9A0e34EC059CC948,0,1
0x10615c9ae1Fb2A6afBa7cA315Bf2f50F7b2AC0C1,0,1
0x29059eD9E75E408aB192382Df3eFcE12CE3445Dc,0,1
0x8ef0DE27F4D512b48FA143d6a466E72d989575fb,0,1
0x5a2215c35fecD0Bc8B5Ef12742b8808fe9D85455,0,1
0x51E3D44172868Acc60D68ca99591Ce4230bc75E0,0,1
0x41b5C7Bca32100d8De2979bc0f585cfAd4b3C614,0,1
